"FinanceKey","Date","ScenarioKey","AccountKey","Amount"
"1070","01/06/2018 00:00:00","1","21","379012,62"
"1071","01/06/2018 00:00:00","1","22","53705,79"
"1072","01/06/2018 00:00:00","1","23","22127,33"
"1073","01/06/2018 00:00:00","1","24","116409,82"
"1074","01/06/2018 00:00:00","1","28","96175,35"
"1075","01/06/2018 00:00:00","1","29","864932,55"
"1076","01/06/2018 00:00:00","1","31","348340,86"
"1077","01/06/2018 00:00:00","1","32","148373,30"
"1078","01/06/2018 00:00:00","1","33","123900,09"
"1079","01/06/2018 00:00:00","1","34","218575,07"
"1080","01/06/2018 00:00:00","1","35","498968,29"
"1081","01/06/2018 00:00:00","1","37","439372,12"
"1082","01/06/2018 00:00:00","1","38","153483,11"
"1083","01/06/2018 00:00:00","1","39","359731,44"
"1084","01/06/2018 00:00:00","1","40","140352,46"
"1085","01/06/2018 00:00:00","1","43","1051575,18"
"1086","01/06/2018 00:00:00","1","46","4471227,92"
"1087","01/06/2018 00:00:00","1","52","71641,99"
"1088","01/06/2018 00:00:00","1","53","73346,99"
"1089","01/06/2018 00:00:00","1","54","432212,42"
"1090","01/06/2018 00:00:00","1","56","650626,90"
"1091","01/06/2018 00:00:00","1","57","54149,19"
"1092","01/06/2018 00:00:00","1","60","515258,01"
"1093","01/06/2018 00:00:00","1","61","50433,12"
"1094","01/06/2018 00:00:00","1","62","36388,30"
"1095","01/06/2018 00:00:00","1","63","69681,91"
"1096","01/06/2018 00:00:00","1","65","6813,78"
"1097","01/06/2018 00:00:00","1","66","6192,45"
"1098","01/06/2018 00:00:00","1","67","3161,11"
"1099","01/06/2018 00:00:00","1","68","2383,99"
"1100","01/06/2018 00:00:00","1","69","688,22"
"1101","01/06/2018 00:00:00","1","71","1012,94"
"1102","01/06/2018 00:00:00","1","72","2909,80"
"1103","01/06/2018 00:00:00","1","73","4567,60"
"1104","01/06/2018 00:00:00","1","74","3184,01"
"1105","01/06/2018 00:00:00","1","76","17984,51"
"1106","01/06/2018 00:00:00","1","77","9975,10"
"1107","01/06/2018 00:00:00","1","78","3068,38"
"1108","01/06/2018 00:00:00","1","80","11710,36"
"1109","01/06/2018 00:00:00","1","81","7246,94"
"1110","01/06/2018 00:00:00","1","82","729,52"
"1111","01/06/2018 00:00:00","1","83","2547,50"
"1112","01/06/2018 00:00:00","1","84","2199,17"
"1113","01/06/2018 00:00:00","1","85","2038,25"
"1114","01/06/2018 00:00:00","1","87","10199,84"
"1115","01/06/2018 00:00:00","1","89","2615,56"
"1116","01/06/2018 00:00:00","1","90","4012,38"
"1117","01/06/2018 00:00:00","1","91","-3204,74"
"1118","01/06/2018 00:00:00","1","92","5351,60"
"1119","01/06/2018 00:00:00","1","94","81171,89"
"1120","01/06/2018 00:00:00","1","96","129,00"
"1121","01/06/2018 00:00:00","1","97","2204,00"
"1122","01/06/2018 00:00:00","1","99","292500,00"
"1123","01/06/2018 00:00:00","1","100","99984,35"
"1124","01/06/2018 00:00:00","1","101","1783805,77"
"1125","01/06/2018 00:00:00","2","52","85300,00"
"1126","01/06/2018 00:00:00","2","53","78300,00"
"1127","01/06/2018 00:00:00","2","54","518300,00"
"1128","01/06/2018 00:00:00","2","56","690500,00"
"1129","01/06/2018 00:00:00","2","57","59800,00"
"1130","01/06/2018 00:00:00","2","60","470100,00"
"1131","01/06/2018 00:00:00","2","61","43900,00"
"1132","01/06/2018 00:00:00","2","62","32180,00"
"1133","01/06/2018 00:00:00","2","63","57300,00"
"1134","01/06/2018 00:00:00","2","65","6180,00"
"1135","01/06/2018 00:00:00","2","66","5620,00"
"1136","01/06/2018 00:00:00","2","67","2840,00"
"1137","01/06/2018 00:00:00","2","68","2340,00"
"1138","01/06/2018 00:00:00","2","71","1280,00"
"1139","01/06/2018 00:00:00","2","72","3280,00"
"1140","01/06/2018 00:00:00","2","73","4630,00"
"1141","01/06/2018 00:00:00","2","74","2780,00"
"1142","01/06/2018 00:00:00","2","76","16530,00"
"1143","01/06/2018 00:00:00","2","77","8730,00"
"1144","01/06/2018 00:00:00","2","78","2650,00"
"1145","01/06/2018 00:00:00","2","80","9960,00"
"1146","01/06/2018 00:00:00","2","81","6180,00"
"1147","01/06/2018 00:00:00","2","82","660,00"
"1148","01/06/2018 00:00:00","2","83","2200,00"
"1149","01/06/2018 00:00:00","2","84","1950,00"
"1150","01/06/2018 00:00:00","2","85","1780,00"
"1151","01/06/2018 00:00:00","2","87","8560,00"
"1152","01/06/2018 00:00:00","2","101","1957200,00"
"1153","01/07/2018 00:00:00","1","85","9735,30"
"1154","01/07/2018 00:00:00","1","92","-87617,70"
"1155","01/07/2018 00:00:00","1","93","97353,00"
"1156","01/08/2018 00:00:00","1","4","5231052,38"
"1157","01/08/2018 00:00:00","1","6","4484319,89"
"1158","01/08/2018 00:00:00","1","7","139193,61"
"1159","01/08/2018 00:00:00","1","8","89682,57"
"1160","01/08/2018 00:00:00","1","10","1435923,00"
"1161","01/08/2018 00:00:00","1","11","996355,00"
"1162","01/08/2018 00:00:00","1","12","1047212,93"
"1163","01/08/2018 00:00:00","1","13","654979,36"
"1164","01/08/2018 00:00:00","1","14","457520,68"
"1165","01/08/2018 00:00:00","1","15","907002,75"
"1166","01/08/2018 00:00:00","1","18","88879,47"
"1167","01/08/2018 00:00:00","1","19","283220,02"
"1168","01/08/2018 00:00:00","1","20","87863,51"
"1169","01/08/2018 00:00:00","1","21","539660,61"
"1170","01/08/2018 00:00:00","1","22","76385,40"
"1171","01/08/2018 00:00:00","1","23","31450,19"
"1172","01/08/2018 00:00:00","1","24","163119,43"
"1173","01/08/2018 00:00:00","1","28","141279,83"
"1174","01/08/2018 00:00:00","1","29","1256851,68"
"1175","01/08/2018 00:00:00","1","31","490595,98"
"1176","01/08/2018 00:00:00","1","32","208134,38"
"1177","01/08/2018 00:00:00","1","33","175375,72"
"1178","01/08/2018 00:00:00","1","34","307738,41"
"1179","01/08/2018 00:00:00","1","35","980710,28"
"1180","01/08/2018 00:00:00","1","37","876626,00"
"1181","01/08/2018 00:00:00","1","38","218465,51"
"1182","01/08/2018 00:00:00","1","39","471111,74"
"1183","01/08/2018 00:00:00","1","40","206175,25"
"1184","01/08/2018 00:00:00","1","42","2150000,00"
"1185","01/08/2018 00:00:00","1","43","1573703,20"
"1186","01/08/2018 00:00:00","1","45","6774671,22"
"1187","01/08/2018 00:00:00","1","46","742855,04"
"1188","01/08/2018 00:00:00","1","52","187685,94"
"1189","01/08/2018 00:00:00","1","53","160281,55"
"1190","01/08/2018 00:00:00","1","54","170285,24"
"1191","01/08/2018 00:00:00","1","56","625676,83"
"1192","01/08/2018 00:00:00","1","57","249352,43"
"1193","01/08/2018 00:00:00","1","60","811013,60"
"1194","01/08/2018 00:00:00","1","61","83756,98"
"1195","01/08/2018 00:00:00","1","62","67850,93"
"1196","01/08/2018 00:00:00","1","63","94550,81"
"1197","01/08/2018 00:00:00","1","65","9617,76"
"1198","01/08/2018 00:00:00","1","66","8746,61"
"1199","01/08/2018 00:00:00","1","67","4406,77"
"1200","01/08/2018 00:00:00","1","68","3305,16"
"1201","01/08/2018 00:00:00","1","69","971,52"
"1202","01/08/2018 00:00:00","1","71","1447,93"
"1203","01/08/2018 00:00:00","1","72","8634,59"
"1204","01/08/2018 00:00:00","1","73","6050,55"
"1205","01/08/2018 00:00:00","1","74","6998,14"
"1206","01/08/2018 00:00:00","1","76","30065,31"
"1207","01/08/2018 00:00:00","1","77","12499,42"
"1208","01/08/2018 00:00:00","1","78","3656,97"
"1209","01/08/2018 00:00:00","1","80","14077,13"
"1210","01/08/2018 00:00:00","1","81","8718,20"
"1211","01/08/2018 00:00:00","1","82","886,40"
"1212","01/08/2018 00:00:00","1","83","3078,80"
"1213","01/08/2018 00:00:00","1","84","2666,57"
"1214","01/08/2018 00:00:00","1","85","2463,07"
"1215","01/08/2018 00:00:00","1","87","12207,95"
"1216","01/08/2018 00:00:00","1","89","3708,15"
"1217","01/08/2018 00:00:00","1","90","5692,69"
"1218","01/08/2018 00:00:00","1","91","-4537,68"
"1219","01/08/2018 00:00:00","1","92","7593,44"
"1220","01/08/2018 00:00:00","1","94","280993,62"
"1221","01/08/2018 00:00:00","1","96","184,00"
"1222","01/08/2018 00:00:00","1","97","7231,00"
"1223","01/08/2018 00:00:00","1","99","354500,00"
"1224","01/08/2018 00:00:00","1","100","139526,56"
"1225","01/08/2018 00:00:00","1","101","3238358,72"
"1226","01/09/2018 00:00:00","1","4","6597372,93"
"1227","01/09/2018 00:00:00","1","6","5095730,94"
"1228","01/09/2018 00:00:00","1","7","162907,60"
"1229","01/09/2018 00:00:00","1","8","101913,15"
"1230","01/09/2018 00:00:00","1","10","2233805,00"
"1231","01/09/2018 00:00:00","1","11","1387003,00"
"1232","01/09/2018 00:00:00","1","12","1512103,65"
"1233","01/09/2018 00:00:00","1","13","771932,34"
"1234","01/09/2018 00:00:00","1","14","489943,67"
"1235","01/09/2018 00:00:00","1","15","1011644,86"
"1236","01/09/2018 00:00:00","1","18","88879,47"
"1237","01/09/2018 00:00:00","1","19","283220,02"
"1238","01/09/2018 00:00:00","1","20","92350,99"
"1239","01/09/2018 00:00:00","1","21","539787,55"
"1240","01/09/2018 00:00:00","1","22","76363,07"
"1241","01/09/2018 00:00:00","1","23","31376,02"
"1242","01/09/2018 00:00:00","1","24","156750,16"
"1243","01/09/2018 00:00:00","1","28","139974,23"
"1244","01/09/2018 00:00:00","1","29","1230086,90"
"1245","01/09/2018 00:00:00","1","31","482742,41"
"1246","01/09/2018 00:00:00","1","32","207738,10"
"1247","01/09/2018 00:00:00","1","33","176230,78"
"1248","01/09/2018 00:00:00","1","34","356547,07"
"1249","01/09/2018 00:00:00","1","35","1384101,63"
"1250","01/09/2018 00:00:00","1","37","1259651,32"
"1251","01/09/2018 00:00:00","1","38","228498,96"
"1252","01/09/2018 00:00:00","1","39","461471,10"
"1253","01/09/2018 00:00:00","1","40","204270,71"
"1254","01/09/2018 00:00:00","1","43","12190454,95"
"1255","01/09/2018 00:00:00","1","46","2174418,85"
"1256","01/09/2018 00:00:00","1","52","190326,31"
"1257","01/09/2018 00:00:00","1","53","214807,10"
"1258","01/09/2018 00:00:00","1","54","177202,92"
"1259","01/09/2018 00:00:00","1","56","1109201,22"
"1260","01/09/2018 00:00:00","1","57","280807,97"
"1261","01/09/2018 00:00:00","1","60","830260,86"
"1262","01/09/2018 00:00:00","1","61","79227,96"
"1263","01/09/2018 00:00:00","1","62","59139,89"
"1264","01/09/2018 00:00:00","1","63","127108,09"
"1265","01/09/2018 00:00:00","1","65","8270,54"
"1266","01/09/2018 00:00:00","1","66","7518,46"
"1267","01/09/2018 00:00:00","1","67","3874,03"
"1268","01/09/2018 00:00:00","1","68","2910,45"
"1269","01/09/2018 00:00:00","1","69","835,09"
"1270","01/09/2018 00:00:00","1","71","1246,17"
"1271","01/09/2018 00:00:00","1","72","5292,57"
"1272","01/09/2018 00:00:00","1","73","5567,67"
"1273","01/09/2018 00:00:00","1","74","6176,78"
"1274","01/09/2018 00:00:00","1","76","37463,93"
"1275","01/09/2018 00:00:00","1","77","12178,48"
"1276","01/09/2018 00:00:00","1","78","3721,08"
"1277","01/09/2018 00:00:00","1","80","14399,27"
"1278","01/09/2018 00:00:00","1","81","8918,97"
"1279","01/09/2018 00:00:00","1","82","903,18"
"1280","01/09/2018 00:00:00","1","83","3148,04"
"1281","01/09/2018 00:00:00","1","84","2732,81"
"1282","01/09/2018 00:00:00","1","85","2520,31"
"1283","01/09/2018 00:00:00","1","87","12433,39"
"1284","01/09/2018 00:00:00","1","89","3817,41"
"1285","01/09/2018 00:00:00","1","90","5859,65"
"1286","01/09/2018 00:00:00","1","91","-4670,69"
"1287","01/09/2018 00:00:00","1","92","7815,39"
"1288","01/09/2018 00:00:00","1","94","334469,27"
"1289","01/09/2018 00:00:00","1","96","183,00"
"1290","01/09/2018 00:00:00","1","97","10452,00"
"1291","01/09/2018 00:00:00","1","99","354500,00"
"1292","01/09/2018 00:00:00","1","100","136897,41"
"1293","01/09/2018 00:00:00","1","101","4592471,54"
"1294","01/10/2018 00:00:00","1","4","5495923,72"
"1295","01/10/2018 00:00:00","1","6","6065786,17"
"1296","01/10/2018 00:00:00","1","7","188050,87"
"1297","01/10/2018 00:00:00","1","8","121315,01"
"1298","01/10/2018 00:00:00","1","10","1886930,00"
"1299","01/10/2018 00:00:00","1","11","1083237,00"
"1300","01/10/2018 00:00:00","1","12","1177500,74"
"1301","01/10/2018 00:00:00","1","13","866304,45"
"1302","01/10/2018 00:00:00","1","14","602986,54"
"1303","01/10/2018 00:00:00","1","15","1199167,95"
"1304","01/10/2018 00:00:00","1","18","88879,47"
"1305","01/10/2018 00:00:00","1","19","283220,02"
"1306","01/10/2018 00:00:00","1","20","85325,42"
"1307","01/10/2018 00:00:00","1","21","541444,72"
"1308","01/10/2018 00:00:00","1","22","76427,51"
"1309","01/10/2018 00:00:00","1","23","31414,16"
"1310","01/10/2018 00:00:00","1","24","152496,19"
"1311","01/10/2018 00:00:00","1","28","145899,22"
"1312","01/10/2018 00:00:00","1","29","1283128,19"
"1313","01/10/2018 00:00:00","1","31","480577,03"
"1314","01/10/2018 00:00:00","1","32","203948,60"
"1315","01/10/2018 00:00:00","1","33","169136,93"
"1316","01/10/2018 00:00:00","1","34","407051,64"
"1317","01/10/2018 00:00:00","1","35","1191959,14"
"1318","01/10/2018 00:00:00","1","37","1065163,77"
"1319","01/10/2018 00:00:00","1","38","215248,88"
"1320","01/10/2018 00:00:00","1","39","507402,78"
"1321","01/10/2018 00:00:00","1","40","212916,74"
"1322","01/10/2018 00:00:00","1","43","10769087,56"
"1323","01/10/2018 00:00:00","1","46","3161840,84"
"1324","01/10/2018 00:00:00","1","52","126383,43"
"1325","01/10/2018 00:00:00","1","53","145376,89"
"1326","01/10/2018 00:00:00","1","54","57136,75"
"1327","01/10/2018 00:00:00","1","56","786923,65"
"1328","01/10/2018 00:00:00","1","57","148462,06"
"1329","01/10/2018 00:00:00","1","60","846900,44"
"1330","01/10/2018 00:00:00","1","61","88298,54"
"1331","01/10/2018 00:00:00","1","62","63927,74"
"1332","01/10/2018 00:00:00","1","63","140407,52"
"1333","01/10/2018 00:00:00","1","65","9061,65"
"1334","01/10/2018 00:00:00","1","66","8237,04"
"1335","01/10/2018 00:00:00","1","67","4182,63"
"1336","01/10/2018 00:00:00","1","68","3149,59"
"1337","01/10/2018 00:00:00","1","69","916,74"
"1338","01/10/2018 00:00:00","1","71","1348,74"
"1339","01/10/2018 00:00:00","1","72","10344,65"
"1340","01/10/2018 00:00:00","1","73","5894,54"
"1341","01/10/2018 00:00:00","1","74","6813,07"
"1342","01/10/2018 00:00:00","1","76","32011,73"
"1343","01/10/2018 00:00:00","1","77","12536,96"
"1344","01/10/2018 00:00:00","1","78","3760,08"
"1345","01/10/2018 00:00:00","1","80","14615,50"
"1346","01/10/2018 00:00:00","1","81","9051,83"
"1347","01/10/2018 00:00:00","1","82","925,12"
"1348","01/10/2018 00:00:00","1","83","3211,58"
"1349","01/10/2018 00:00:00","1","84","2790,96"
"1350","01/10/2018 00:00:00","1","85","2569,62"
"1351","01/10/2018 00:00:00","1","87","12548,61"
"1352","01/10/2018 00:00:00","1","89","3829,07"
"1353","01/10/2018 00:00:00","1","90","5876,21"
"1354","01/10/2018 00:00:00","1","91","-4681,53"
"1355","01/10/2018 00:00:00","1","92","7837,54"
"1356","01/10/2018 00:00:00","1","94","323358,93"
"1357","01/10/2018 00:00:00","1","96","185,00"
"1358","01/10/2018 00:00:00","1","97","8389,00"
"1359","01/10/2018 00:00:00","1","99","354500,00"
"1360","01/10/2018 00:00:00","1","100","133048,62"
"1361","01/10/2018 00:00:00","1","101","3604692,85"
"1362","01/11/2018 00:00:00","1","4","3478383,32"
"1363","01/11/2018 00:00:00","1","6","5863065,62"
"1364","01/11/2018 00:00:00","1","7","175611,27"
"1365","01/11/2018 00:00:00","1","8","117259,46"
"1366","01/11/2018 00:00:00","1","10","1086060,00"
"1367","01/11/2018 00:00:00","1","11","781963,00"
"1368","01/11/2018 00:00:00","1","12","801768,13"
"1369","01/11/2018 00:00:00","1","13","854609,25"
"1370","01/11/2018 00:00:00","1","14","619861,32"
"1371","01/11/2018 00:00:00","1","15","1171009,18"
"1372","01/11/2018 00:00:00","1","18","88879,47"
"1373","01/11/2018 00:00:00","1","19","283220,02"
"1374","01/11/2018 00:00:00","1","20","89204,89"
"1375","01/11/2018 00:00:00","1","21","539309,45"
"1376","01/11/2018 00:00:00","1","22","75719,15"
"1377","01/11/2018 00:00:00","1","23","31298,19"
"1378","01/11/2018 00:00:00","1","24","162650,66"
"1379","01/11/2018 00:00:00","1","28","139481,57"
"1380","01/11/2018 00:00:00","1","29","1214440,16"
"1381","01/11/2018 00:00:00","1","31","499505,05"
"1382","01/11/2018 00:00:00","1","32","212852,24"
"1383","01/11/2018 00:00:00","1","33","175320,53"
"1384","01/11/2018 00:00:00","1","34","415751,87"
"1385","01/11/2018 00:00:00","1","35","760527,77"
"1386","01/11/2018 00:00:00","1","37","645504,93"
"1387","01/11/2018 00:00:00","1","38","218478,12"
"1388","01/11/2018 00:00:00","1","39","507763,08"
"1389","01/11/2018 00:00:00","1","40","203553,24"
"1390","01/11/2018 00:00:00","1","43","7716454,61"
"1391","01/11/2018 00:00:00","1","46","3364768,47"
"1392","01/11/2018 00:00:00","1","52","90867,41"
"1393","01/11/2018 00:00:00","1","53","104094,27"
"1394","01/11/2018 00:00:00","1","54","13143,68"
"1395","01/11/2018 00:00:00","1","56","547642,59"
"1396","01/11/2018 00:00:00","1","57","191693,21"
"1397","01/11/2018 00:00:00","1","60","837355,10"
"1398","01/11/2018 00:00:00","1","61","82220,18"
"1399","01/11/2018 00:00:00","1","62","60238,18"
"1400","01/11/2018 00:00:00","1","63","86842,12"
"1401","01/11/2018 00:00:00","1","65","8304,65"
"1402","01/11/2018 00:00:00","1","66","7550,66"
"1403","01/11/2018 00:00:00","1","67","3898,17"
"1404","01/11/2018 00:00:00","1","68","2916,32"
"1405","01/11/2018 00:00:00","1","69","842,22"
"1406","01/11/2018 00:00:00","1","71","1285,19"
"1407","01/11/2018 00:00:00","1","72","4013,52"
"1408","01/11/2018 00:00:00","1","73","5620,94"
"1409","01/11/2018 00:00:00","1","74","6407,41"
"1410","01/11/2018 00:00:00","1","76","22597,42"
"1411","01/11/2018 00:00:00","1","77","12395,24"
"1412","01/11/2018 00:00:00","1","78","3819,97"
"1413","01/11/2018 00:00:00","1","80","14702,34"
"1414","01/11/2018 00:00:00","1","81","9102,34"
"1415","01/11/2018 00:00:00","1","82","922,59"
"1416","01/11/2018 00:00:00","1","83","3212,69"
"1417","01/11/2018 00:00:00","1","84","2790,12"
"1418","01/11/2018 00:00:00","1","85","2565,16"
"1419","01/11/2018 00:00:00","1","87","12712,13"
"1420","01/11/2018 00:00:00","1","89","3984,12"
"1421","01/11/2018 00:00:00","1","90","6112,93"
"1422","01/11/2018 00:00:00","1","91","-4868,54"
"1423","01/11/2018 00:00:00","1","92","8153,43"
"1424","01/11/2018 00:00:00","1","94","187254,48"
"1425","01/11/2018 00:00:00","1","96","191,00"
"1426","01/11/2018 00:00:00","1","97","5147,00"
"1427","01/11/2018 00:00:00","1","99","354500,00"
"1428","01/11/2018 00:00:00","1","100","145470,74"
"1429","01/11/2018 00:00:00","1","101","2347047,03"
"1430","01/12/2018 00:00:00","1","4","5861282,91"
"1431","01/12/2018 00:00:00","1","6","5121086,65"
"1432","01/12/2018 00:00:00","1","7","162167,37"
"1433","01/12/2018 00:00:00","1","8","102419,29"
"1434","01/12/2018 00:00:00","1","10","2003586,00"
"1435","01/12/2018 00:00:00","1","11","1115146,00"
"1436","01/12/2018 00:00:00","1","12","1286176,16"
"1437","01/12/2018 00:00:00","1","13","743621,96"
"1438","01/12/2018 00:00:00","1","14","498552,92"
"1439","01/12/2018 00:00:00","1","15","1017664,36"
"1440","01/12/2018 00:00:00","1","18","88879,47"
"1441","01/12/2018 00:00:00","1","19","283220,02"
"1442","01/12/2018 00:00:00","1","20","91164,78"
"1443","01/12/2018 00:00:00","1","21","533308,34"
"1444","01/12/2018 00:00:00","1","22","76063,40"
"1445","01/12/2018 00:00:00","1","23","31534,99"
"1446","01/12/2018 00:00:00","1","24","163422,58"
"1447","01/12/2018 00:00:00","1","28","139897,59"
"1448","01/12/2018 00:00:00","1","29","1246092,61"
"1449","01/12/2018 00:00:00","1","31","480374,72"
"1450","01/12/2018 00:00:00","1","32","207782,13"
"1451","01/12/2018 00:00:00","1","33","177417,45"
"1452","01/12/2018 00:00:00","1","34","335521,04"
"1453","01/12/2018 00:00:00","1","35","1253087,78"
"1454","01/12/2018 00:00:00","1","37","1095127,72"
"1455","01/12/2018 00:00:00","1","38","217625,17"
"1456","01/12/2018 00:00:00","1","39","474915,00"
"1457","01/12/2018 00:00:00","1","40","204158,11"
"1458","01/12/2018 00:00:00","1","43","8588560,31"
"1459","01/12/2018 00:00:00","1","46","4617568,32"
"1460","01/12/2018 00:00:00","1","52","213973,38"
"1461","01/12/2018 00:00:00","1","53","110835,43"
"1462","01/12/2018 00:00:00","1","54","9135,78"
"1463","01/12/2018 00:00:00","1","56","968371,17"
"1464","01/12/2018 00:00:00","1","57","189487,67"
"1465","01/12/2018 00:00:00","1","60","814380,95"
"1466","01/12/2018 00:00:00","1","61","87111,50"
"1467","01/12/2018 00:00:00","1","62","58996,38"
"1468","01/12/2018 00:00:00","1","63","115517,20"
"1469","01/12/2018 00:00:00","1","65","8321,71"
"1470","01/12/2018 00:00:00","1","66","7563,61"
"1471","01/12/2018 00:00:00","1","67","3853,40"
"1472","01/12/2018 00:00:00","1","68","2896,05"
"1473","01/12/2018 00:00:00","1","69","839,99"
"1474","01/12/2018 00:00:00","1","71","1243,62"
"1475","01/12/2018 00:00:00","1","72","7850,22"
"1476","01/12/2018 00:00:00","1","73","5505,47"
"1477","01/12/2018 00:00:00","1","74","6656,47"
"1478","01/12/2018 00:00:00","1","76","32220,42"
"1479","01/12/2018 00:00:00","1","77","11954,98"
"1480","01/12/2018 00:00:00","1","78","3626,93"
"1481","01/12/2018 00:00:00","1","80","13989,30"
"1482","01/12/2018 00:00:00","1","81","8660,51"
"1483","01/12/2018 00:00:00","1","82","874,25"
"1484","01/12/2018 00:00:00","1","83","3041,58"
"1485","01/12/2018 00:00:00","1","84","2631,97"
"1486","01/12/2018 00:00:00","1","85","2434,45"
"1487","01/12/2018 00:00:00","1","87","12139,88"
"1488","01/12/2018 00:00:00","1","89","3708,71"
"1489","01/12/2018 00:00:00","1","90","5698,28"
"1490","01/12/2018 00:00:00","1","91","-4541,92"
"1491","01/12/2018 00:00:00","1","92","7600,60"
"1492","01/12/2018 00:00:00","1","94","310504,39"
"1493","01/12/2018 00:00:00","1","96","181,00"
"1494","01/12/2018 00:00:00","1","97","7654,00"
"1495","01/12/2018 00:00:00","1","99","354500,00"
"1496","01/12/2018 00:00:00","1","100","141169,25"
"1497","01/12/2018 00:00:00","1","101","3838402,64"
"1498","01/01/2019 00:00:00","1","4","4062538,24"
"1499","01/01/2019 00:00:00","1","6","4869102,92"
"1500","01/01/2019 00:00:00","1","7","143535,31"
"1501","01/01/2019 00:00:00","1","8","97379,85"
"1502","01/01/2019 00:00:00","1","10","1434725,00"
"1503","01/01/2019 00:00:00","1","11","859957,00"
"1504","01/01/2019 00:00:00","1","12","934477,13"
"1505","01/01/2019 00:00:00","1","13","744536,35"
"1506","01/01/2019 00:00:00","1","14","500847,94"
"1507","01/01/2019 00:00:00","1","15","939167,11"
"1508","01/01/2019 00:00:00","1","18","88879,47"
"1509","01/01/2019 00:00:00","1","19","283220,02"
"1510","01/01/2019 00:00:00","1","20","86330,20"
"1511","01/01/2019 00:00:00","1","21","517225,37"
"1512","01/01/2019 00:00:00","1","22","76086,09"
"1513","01/01/2019 00:00:00","1","23","31595,33"
"1514","01/01/2019 00:00:00","1","24","158842,73"
"1515","01/01/2019 00:00:00","1","28","135841,92"
"1516","01/01/2019 00:00:00","1","29","1207649,89"
"1517","01/01/2019 00:00:00","1","31","493934,07"
"1518","01/01/2019 00:00:00","1","32","208614,72"
"1519","01/01/2019 00:00:00","1","33","171618,77"
"1520","01/01/2019 00:00:00","1","34","326022,89"
"1521","01/01/2019 00:00:00","1","35","869102,20"
"1522","01/01/2019 00:00:00","1","37","794705,40"
"1523","01/01/2019 00:00:00","1","38","229233,51"
"1524","01/01/2019 00:00:00","1","39","503717,99"
"1525","01/01/2019 00:00:00","1","40","198239,77"
"1526","01/01/2019 00:00:00","1","43","5473342,65"
"1527","01/01/2019 00:00:00","1","46","5077668,66"
"1528","01/01/2019 00:00:00","1","52","166375,16"
"1529","01/01/2019 00:00:00","1","53","137927,81"
"1530","01/01/2019 00:00:00","1","54","21081,76"
"1531","01/01/2019 00:00:00","1","56","696587,05"
"1532","01/01/2019 00:00:00","1","57","126725,38"
"1533","01/01/2019 00:00:00","1","60","849843,01"
"1534","01/01/2019 00:00:00","1","61","84252,87"
"1535","01/01/2019 00:00:00","1","62","63012,64"
"1536","01/01/2019 00:00:00","1","63","91340,55"
"1537","01/01/2019 00:00:00","1","65","8768,33"
"1538","01/01/2019 00:00:00","1","66","7973,03"
"1539","01/01/2019 00:00:00","1","67","4059,27"
"1540","01/01/2019 00:00:00","1","68","3045,48"
"1541","01/01/2019 00:00:00","1","69","884,88"
"1542","01/01/2019 00:00:00","1","71","1324,49"
"1543","01/01/2019 00:00:00","1","72","5033,23"
"1544","01/01/2019 00:00:00","1","73","5771,79"
"1545","01/01/2019 00:00:00","1","74","6534,81"
"1546","01/01/2019 00:00:00","1","76","26233,09"
"1547","01/01/2019 00:00:00","1","77","12486,69"
"1548","01/01/2019 00:00:00","1","78","3827,05"
"1549","01/01/2019 00:00:00","1","80","15085,45"
"1550","01/01/2019 00:00:00","1","81","9338,38"
"1551","01/01/2019 00:00:00","1","82","960,46"
"1552","01/01/2019 00:00:00","1","83","3335,12"
"1553","01/01/2019 00:00:00","1","84","2927,73"
"1554","01/01/2019 00:00:00","1","85","2664,29"
"1555","01/01/2019 00:00:00","1","87","12637,65"
"1556","01/01/2019 00:00:00","1","89","3949,59"
"1557","01/01/2019 00:00:00","1","90","6067,38"
"1558","01/01/2019 00:00:00","1","91","-4834,40"
"1559","01/01/2019 00:00:00","1","92","8089,15"
"1560","01/01/2019 00:00:00","1","94","246347,10"
"1561","01/01/2019 00:00:00","1","96","184,00"
"1562","01/01/2019 00:00:00","1","97","6023,00"
"1563","01/01/2019 00:00:00","1","99","354500,00"
"1564","01/01/2019 00:00:00","1","100","138753,62"
"1565","01/01/2019 00:00:00","1","101","2742597,61"
"1566","01/02/2019 00:00:00","1","4","2666366,31"
"1567","01/02/2019 00:00:00","1","6","4488994,76"
"1568","01/02/2019 00:00:00","1","7","142764,28"
"1569","01/02/2019 00:00:00","1","8","89776,57"
"1570","01/02/2019 00:00:00","1","10","791201,00"
"1571","01/02/2019 00:00:00","1","11","586074,00"
"1572","01/02/2019 00:00:00","1","12","562729,15"
"1573","01/02/2019 00:00:00","1","13","663487,67"
"1574","01/02/2019 00:00:00","1","14","457855,00"
"1575","01/02/2019 00:00:00","1","15","926041,50"
"1576","01/02/2019 00:00:00","1","18","88879,47"
"1577","01/02/2019 00:00:00","1","19","283220,02"
"1578","01/02/2019 00:00:00","1","20","88625,14"
"1579","01/02/2019 00:00:00","1","21","555173,03"
"1580","01/02/2019 00:00:00","1","22","76391,09"
"1581","01/02/2019 00:00:00","1","23","31376,85"
"1582","01/02/2019 00:00:00","1","24","163199,39"
"1583","01/02/2019 00:00:00","1","28","134712,72"
"1584","01/02/2019 00:00:00","1","29","1210122,70"
