"CurrencyKey","Date","AverageRate","EndOfDayRate"
"36","31/10/2018 00:00:00","0,853752","0,853461"
"36","01/11/2018 00:00:00","0,852515","0,853315"
"36","02/11/2018 00:00:00","0,852515","0,852442"
"36","03/11/2018 00:00:00","0,853606","0,854263"
"36","04/11/2018 00:00:00","0,850919","0,850340"
"36","05/11/2018 00:00:00","0,848248","0,848536"
"36","06/11/2018 00:00:00","0,858001","0,857486"
"36","07/11/2018 00:00:00","0,878272","0,878503"
"36","08/11/2018 00:00:00","0,876040","0,875810"
"36","09/11/2018 00:00:00","0,876040","0,876194"
"36","10/11/2018 00:00:00","0,873820","0,873134"
"36","11/11/2018 00:00:00","0,882457","0,883002"
"36","12/11/2018 00:00:00","0,883002","0,882535"
"36","13/11/2018 00:00:00","0,879121","0,879817"
"36","14/11/2018 00:00:00","0,879121","0,878889"
"36","15/11/2018 00:00:00","0,879121","0,879585"
"36","16/11/2018 00:00:00","0,882924","0,882768"
"36","17/11/2018 00:00:00","0,878580","0,879353"
"36","18/11/2018 00:00:00","0,878272","0,878194"
"36","19/11/2018 00:00:00","0,874279","0,874738"
"36","20/11/2018 00:00:00","0,872372","0,871840"
"36","21/11/2018 00:00:00","0,868357","0,868734"
"36","22/11/2018 00:00:00","0,868810","0,868206"
"36","23/11/2018 00:00:00","0,868810","0,869263"
"36","24/11/2018 00:00:00","0,868282","0,868282"
"36","25/11/2018 00:00:00","0,871308","0,871612"
"36","26/11/2018 00:00:00","0,869187","0,868583"
"36","27/11/2018 00:00:00","0,862069","0,862589"
"36","28/11/2018 00:00:00","0,853461","0,853097"
"36","29/11/2018 00:00:00","0,856164","0,856164"
"36","30/11/2018 00:00:00","0,856164","0,855505"
"36","01/12/2018 00:00:00","0,850485","0,850702"
"36","02/12/2018 00:00:00","0,854628","0,853825"
"36","03/12/2018 00:00:00","0,839490","0,840054"
"36","04/12/2018 00:00:00","0,842957","0,842957"
"36","05/12/2018 00:00:00","0,840972","0,841326"
"36","06/12/2018 00:00:00","0,842034","0,841822"
"36","07/12/2018 00:00:00","0,842034","0,842389"
"36","08/12/2018 00:00:00","0,835282","0,835073"
"36","09/12/2018 00:00:00","0,836750","0,837451"
"36","10/12/2018 00:00:00","0,827952","0,827815"
"36","11/12/2018 00:00:00","0,829187","0,829463"
"36","12/12/2018 00:00:00","0,839913","0,839278"
"36","13/12/2018 00:00:00","0,838997","0,839137"
"36","14/12/2018 00:00:00","0,839490","0,839278"
"36","15/12/2018 00:00:00","0,840901","0,841538"
"36","16/12/2018 00:00:00","0,848464","0,848104"
"36","17/12/2018 00:00:00","0,860956","0,861401"
"36","18/12/2018 00:00:00","0,858664","0,858148"
"36","19/12/2018 00:00:00","0,866551","0,867152"
"36","20/12/2018 00:00:00","0,867980","0,867453"
"36","21/12/2018 00:00:00","0,867980","0,868357"
"36","22/12/2018 00:00:00","0,861178","0,860733"
"36","23/12/2018 00:00:00","0,860289","0,860659"
"36","24/12/2018 00:00:00","0,855578","0,854993"
"36","25/12/2018 00:00:00","0,866026","0,866326"
"36","26/12/2018 00:00:00","0,859771","0,859623"
"36","27/12/2018 00:00:00","0,860363","0,860511"
"36","28/12/2018 00:00:00","0,860363","0,860363"
"36","29/12/2018 00:00:00","0,859550","0,859993"
"36","30/12/2018 00:00:00","0,857854","0,857633"
"36","31/12/2018 00:00:00","0,857265","0,857265"
"36","01/01/2019 00:00:00","0,852079","0,851716"
"36","02/01/2019 00:00:00","0,847242","0,847242"
"36","03/01/2019 00:00:00","0,847242","0,846525"
"36","04/01/2019 00:00:00","0,847242","0,847817"
"36","05/01/2019 00:00:00","0,851716","0,851064"
"36","06/01/2019 00:00:00","0,843313","0,843597"
"36","07/01/2019 00:00:00","0,843241","0,843170"
"36","08/01/2019 00:00:00","0,838574","0,839208"
"36","09/01/2019 00:00:00","0,837872","0,837872"
"36","10/01/2019 00:00:00","0,837872","0,838223"
"36","11/01/2019 00:00:00","0,838997","0,838856"
"36","12/01/2019 00:00:00","0,851499","0,851716"
"36","13/01/2019 00:00:00","0,856091","0,855652"
"36","14/01/2019 00:00:00","0,857339","0,858074"
"36","15/01/2019 00:00:00","0,871992","0,871764"
"36","16/01/2019 00:00:00","0,878426","0,878966"
"36","17/01/2019 00:00:00","0,878966","0,878580"
"36","18/01/2019 00:00:00","0,878966","0,879275"
"36","19/01/2019 00:00:00","0,889442","0,888731"
"36","20/01/2019 00:00:00","0,879894","0,880669"
"36","21/01/2019 00:00:00","0,891266","0,890948"
"36","22/01/2019 00:00:00","0,889838","0,890155"
"36","23/01/2019 00:00:00","0,880669","0,880359"
"36","24/01/2019 00:00:00","0,886761","0,887075"
"36","25/01/2019 00:00:00","0,886761","0,886603"
"36","26/01/2019 00:00:00","0,876424","0,876655"
"36","27/01/2019 00:00:00","0,878580","0,877963"
"36","28/01/2019 00:00:00","0,876347","0,876424"
"36","29/01/2019 00:00:00","0,890393","0,890234"
"36","30/01/2019 00:00:00","0,895095","0,895175"
"36","31/01/2019 00:00:00","0,896620","0,895977"
"36","01/02/2019 00:00:00","0,896620","0,896941"
"36","02/02/2019 00:00:00","0,893495","0,893336"
"36","03/02/2019 00:00:00","0,894935","0,895496"
"36","04/02/2019 00:00:00","0,909504","0,908843"
"36","05/02/2019 00:00:00","0,915416","0,915583"
"36","06/02/2019 00:00:00","0,923958","0,923191"
"36","07/02/2019 00:00:00","0,923276","0,923361"
"36","08/02/2019 00:00:00","0,923276","0,923276"
"36","09/02/2019 00:00:00","0,925069","0,925241"
"36","10/02/2019 00:00:00","0,931966","0,931793"
"36","11/02/2019 00:00:00","0,930233","0,930319"
"36","12/02/2019 00:00:00","0,929368","0,928505"
"36","13/02/2019 00:00:00","0,941620","0,941797"
"36","14/02/2019 00:00:00","0,941620","0,941442"
"36","15/02/2019 00:00:00","0,941620","0,942063"
"36","16/02/2019 00:00:00","0,941797","0,941088"
"36","17/02/2019 00:00:00","0,950299","0,951022"
"36","18/02/2019 00:00:00","0,928505","0,928160"
"36","19/02/2019 00:00:00","0,949848","0,950570"
"36","20/02/2019 00:00:00","0,957579","0,956846"
"36","21/02/2019 00:00:00","0,955657","0,956480"
"36","22/02/2019 00:00:00","0,957121","0,956572"
"36","23/02/2019 00:00:00","0,948317","0,948587"
"36","24/02/2019 00:00:00","0,944555","0,944376"
"36","25/02/2019 00:00:00","0,936944","0,937295"
"36","26/02/2019 00:00:00","0,952018","0,951475"
"36","27/02/2019 00:00:00","0,951656","0,952200"
"36","28/02/2019 00:00:00","0,951656","0,951294"
"36","01/03/2019 00:00:00","0,942329","0,941620"
"36","02/03/2019 00:00:00","0,940999","0,941088"
"36","03/03/2019 00:00:00","0,934230","0,933794"
"36","04/03/2019 00:00:00","0,945001","0,945180"
"36","05/03/2019 00:00:00","0,934317","0,933881"
"36","06/03/2019 00:00:00","0,934492","0,934929"
"36","07/03/2019 00:00:00","0,934492","0,934230"
"36","08/03/2019 00:00:00","0,939232","0,939850"
"36","09/03/2019 00:00:00","0,937207","0,937031"
"36","10/03/2019 00:00:00","0,921574","0,922339"
"36","11/03/2019 00:00:00","0,924044","0,923276"
"36","12/03/2019 00:00:00","0,924214","0,924385"
"36","13/03/2019 00:00:00","0,923361","0,922935"
"36","14/03/2019 00:00:00","0,923361","0,924044"
"36","15/03/2019 00:00:00","0,916758","0,916506"
"36","16/03/2019 00:00:00","0,926183","0,927042"
"36","17/03/2019 00:00:00","0,936417","0,935979"
"36","18/03/2019 00:00:00","0,940380","0,940380"
"36","19/03/2019 00:00:00","0,935454","0,935454"
"36","20/03/2019 00:00:00","0,935891","0,935891"
"36","21/03/2019 00:00:00","0,935891","0,935804"
"36","22/03/2019 00:00:00","0,938438","0,938615"
"36","23/03/2019 00:00:00","0,929195","0,929109"
"36","24/03/2019 00:00:00","0,928936","0,929627"
"36","25/03/2019 00:00:00","0,918611","0,917852"
"36","26/03/2019 00:00:00","0,925412","0,926097"
"36","27/03/2019 00:00:00","0,925412","0,925241"
"36","28/03/2019 00:00:00","0,924984","0,925497"
"36","29/03/2019 00:00:00","0,931359","0,931012"
"36","30/03/2019 00:00:00","0,920895","0,920895"
"36","31/03/2019 00:00:00","0,917431","0,917095"
"36","01/04/2019 00:00:00","0,904404","0,904404"
"36","02/04/2019 00:00:00","0,914746","0,913993"
"36","03/04/2019 00:00:00","0,914160","0,914746"
"36","04/04/2019 00:00:00","0,914160","0,913826"
"36","05/04/2019 00:00:00","0,921574","0,922254"
"36","06/04/2019 00:00:00","0,911494","0,911494"
"36","07/04/2019 00:00:00","0,908926","0,909008"
"36","08/04/2019 00:00:00","0,905387","0,904732"
"36","09/04/2019 00:00:00","0,919033","0,919879"
"36","10/04/2019 00:00:00","0,919033","0,918949"
"36","11/04/2019 00:00:00","0,919033","0,919456"
"36","12/04/2019 00:00:00","0,911494","0,911411"
"36","13/04/2019 00:00:00","0,917515","0,918021"
"36","14/04/2019 00:00:00","0,923276","0,923020"
"36","15/04/2019 00:00:00","0,929195","0,930146"
"36","16/04/2019 00:00:00","0,934842","0,933968"
"36","17/04/2019 00:00:00","0,935366","0,935891"
"36","18/04/2019 00:00:00","0,935366","0,934842"
"36","19/04/2019 00:00:00","0,929282","0,929887"
"36","20/04/2019 00:00:00","0,934317","0,933620"
"36","21/04/2019 00:00:00","0,929454","0,930060"
"36","22/04/2019 00:00:00","0,931446","0,930752"
"36","23/04/2019 00:00:00","0,932314","0,932749"
"36","24/04/2019 00:00:00","0,933968","0,933707"
"36","25/04/2019 00:00:00","0,931966","0,931966"
"36","26/04/2019 00:00:00","0,929800","0,929800"
"36","27/04/2019 00:00:00","0,914662","0,914913"
"36","28/04/2019 00:00:00","0,910830","0,910664"
"36","29/04/2019 00:00:00","0,899281","0,899523"
"36","30/04/2019 00:00:00","0,895736","0,895576"
"36","01/05/2019 00:00:00","0,896861","0,897585"
"36","02/05/2019 00:00:00","0,896861","0,896379"
"36","03/05/2019 00:00:00","0,898311","0,898876"
"36","04/05/2019 00:00:00","0,908183","0,907688"
"36","05/05/2019 00:00:00","0,895656","0,896057"
"36","06/05/2019 00:00:00","0,887154","0,886603"
"36","07/05/2019 00:00:00","0,889680","0,890155"
"36","08/05/2019 00:00:00","0,889917","0,889442"
"36","09/05/2019 00:00:00","0,891822","0,892061"
"36","10/05/2019 00:00:00","0,895576","0,895415"
"36","11/05/2019 00:00:00","0,893096","0,893735"
"36","12/05/2019 00:00:00","0,886054","0,885504"
"36","13/05/2019 00:00:00","0,882535","0,882846"
"36","14/05/2019 00:00:00","0,878812","0,878272"
"36","15/05/2019 00:00:00","0,874279","0,874508"
"36","16/05/2019 00:00:00","0,874279","0,873897"
"36","17/05/2019 00:00:00","0,879430","0,880049"
"36","18/05/2019 00:00:00","0,896057","0,895335"
"36","19/05/2019 00:00:00","0,901307","0,901632"
"36","20/05/2019 00:00:00","0,893895","0,893495"
"36","21/05/2019 00:00:00","0,903098","0,903669"
"36","22/05/2019 00:00:00","0,902853","0,901957"
"36","23/05/2019 00:00:00","0,902853","0,903261"
"36","24/05/2019 00:00:00","0,896539","0,895817"
"36","25/05/2019 00:00:00","0,887626","0,888257"
"36","26/05/2019 00:00:00","0,886997","0,886997"
"36","27/05/2019 00:00:00","0,891742","0,892299"
"36","28/05/2019 00:00:00","0,888178","0,888021"
"36","29/05/2019 00:00:00","0,888178","0,888731"
"36","30/05/2019 00:00:00","0,888178","0,887390"
"36","31/05/2019 00:00:00","0,886682","0,887311"
"36","01/06/2019 00:00:00","0,882068","0,881290"
"36","02/06/2019 00:00:00","0,884877","0,885583"
"36","03/06/2019 00:00:00","0,896298","0,895897"
"36","04/06/2019 00:00:00","0,902853","0,903342"
"36","05/06/2019 00:00:00","0,901469","0,900901"
"36","06/06/2019 00:00:00","0,901469","0,901551"
"36","07/06/2019 00:00:00","0,897908","0,897102"
"36","08/06/2019 00:00:00","0,893735","0,893895"
"36","09/06/2019 00:00:00","0,895817","0,895736"
"36","10/06/2019 00:00:00","0,903424","0,903996"
"36","11/06/2019 00:00:00","0,890313","0,889917"
"36","12/06/2019 00:00:00","0,889601","0,889996"
"36","13/06/2019 00:00:00","0,889601","0,889284"
"36","14/06/2019 00:00:00","0,886997","0,887784"
"36","15/06/2019 00:00:00","0,892140","0,891424"
"36","16/06/2019 00:00:00","0,893017","0,893176"
"36","17/06/2019 00:00:00","0,889917","0,889126"
"36","18/06/2019 00:00:00","0,893495","0,894055"
"36","19/06/2019 00:00:00","0,892538","0,892379"
"36","20/06/2019 00:00:00","0,893655","0,894055"
"36","21/06/2019 00:00:00","0,889601","0,889601"
"36","22/06/2019 00:00:00","0,883548","0,883783"
"36","23/06/2019 00:00:00","0,884799","0,884721"
"36","24/06/2019 00:00:00","0,881213","0,881446"
"36","25/06/2019 00:00:00","0,876578","0,875964"
"36","26/06/2019 00:00:00","0,874967","0,875197"
"36","27/06/2019 00:00:00","0,876117","0,875733"
"36","28/06/2019 00:00:00","0,874355","0,874814"
"36","29/06/2019 00:00:00","0,877963","0,877501"
"36","30/06/2019 00:00:00","0,882846","0,883158"
"36","01/07/2019 00:00:00","0,882457","0,882068"
"36","02/07/2019 00:00:00","0,879817","0,879972"
"36","03/07/2019 00:00:00","0,880980","0,880437"
"36","04/07/2019 00:00:00","0,880980","0,881523"
"36","05/07/2019 00:00:00","0,877039","0,876424"
"36","06/07/2019 00:00:00","0,864827","0,864827"
"36","07/07/2019 00:00:00","0,856384","0,855798"
"36","08/07/2019 00:00:00","0,856971","0,857192"
"36","09/07/2019 00:00:00","0,860215","0,860215"
"36","10/07/2019 00:00:00","0,859476","0,859697"
"36","11/07/2019 00:00:00","0,859476","0,859033"
"36","12/07/2019 00:00:00","0,859623","0,859919"
"36","13/07/2019 00:00:00","0,853752","0,853679"
"36","14/07/2019 00:00:00","0,856971","0,857192"
"36","15/07/2019 00:00:00","0,845594","0,845166"
"36","16/07/2019 00:00:00","0,847889","0,848392"
"36","17/07/2019 00:00:00","0,847889","0,847817"
"36","18/07/2019 00:00:00","0,847889","0,848536"
"36","19/07/2019 00:00:00","0,845881","0,845809"
"36","20/07/2019 00:00:00","0,853898","0,854190"
"36","21/07/2019 00:00:00","0,848824","0,848464"
"36","22/07/2019 00:00:00","0,849907","0,850268"
"36","23/07/2019 00:00:00","0,850340","0,849907"
"36","24/07/2019 00:00:00","0,850268","0,850919"
"36","25/07/2019 00:00:00","0,849762","0,849618"
"36","26/07/2019 00:00:00","0,843313","0,843811"
"36","27/07/2019 00:00:00","0,852152","0,851716"
"36","28/07/2019 00:00:00","0,854190","0,854847"
"36","29/07/2019 00:00:00","0,861104","0,860659"
"36","30/07/2019 00:00:00","0,861623","0,862218"
"36","31/07/2019 00:00:00","0,863111","0,862887"
"36","01/08/2019 00:00:00","0,863111","0,863782"
"36","02/08/2019 00:00:00","0,861178","0,860882"
"36","03/08/2019 00:00:00","0,854044","0,854774"
"36","04/08/2019 00:00:00","0,854555","0,854117"
"36","05/08/2019 00:00:00","0,855286","0,855432"
"36","06/08/2019 00:00:00","0,856604","0,856238"
"36","07/08/2019 00:00:00","0,857192","0,857927"
"36","08/08/2019 00:00:00","0,856531","0,856384"
"36","09/08/2019 00:00:00","0,859180","0,859254"
"36","10/08/2019 00:00:00","0,863260","0,863185"
"36","11/08/2019 00:00:00","0,860067","0,860289"
"36","12/08/2019 00:00:00","0,844381","0,843882"
"36","13/08/2019 00:00:00","0,849041","0,849401"
"36","14/08/2019 00:00:00","0,849473","0,849401"
"36","15/08/2019 00:00:00","0,849473","0,849618"
"36","16/08/2019 00:00:00","0,846668","0,846382"
"36","17/08/2019 00:00:00","0,849834","0,849907"
"36","18/08/2019 00:00:00","0,846095","0,845594"
"36","19/08/2019 00:00:00","0,837381","0,837451"
"36","20/08/2019 00:00:00","0,846883","0,846668"
"36","21/08/2019 00:00:00","0,846382","0,846668"
"36","22/08/2019 00:00:00","0,846597","0,846095"
"36","23/08/2019 00:00:00","0,848104","0,848320"
"36","24/08/2019 00:00:00","0,855505","0,854847"
"36","25/08/2019 00:00:00","0,859107","0,859623"
"36","26/08/2019 00:00:00","0,853606","0,853170"
"36","27/08/2019 00:00:00","0,854336","0,854774"
"36","28/08/2019 00:00:00","0,854190","0,853606"
"36","29/08/2019 00:00:00","0,854190","0,854555"
"36","30/08/2019 00:00:00","0,854847","0,854701"
"36","31/08/2019 00:00:00","0,859180","0,859328"
"36","01/09/2019 00:00:00","0,872676","0,871992"
"36","02/09/2019 00:00:00","0,871156","0,871384"
"36","03/09/2019 00:00:00","0,871384","0,870928"
"36","04/09/2019 00:00:00","0,870701","0,871460"
"36","05/09/2019 00:00:00","0,871536","0,871460"
"36","06/09/2019 00:00:00","0,868885","0,869641"
"36","07/09/2019 00:00:00","0,876501","0,876271"
"36","08/09/2019 00:00:00","0,879972","0,880669"
"36","09/09/2019 00:00:00","0,877424","0,876732"
"36","10/09/2019 00:00:00","0,876732","0,877039"
"36","11/09/2019 00:00:00","0,876885","0,876194"
"36","12/09/2019 00:00:00","0,876808","0,877578"
"36","13/09/2019 00:00:00","0,874355","0,874126"
"36","14/09/2019 00:00:00","0,875427","0,875964"
"36","15/09/2019 00:00:00","0,880824","0,880359"
"36","16/09/2019 00:00:00","0,883783","0,884173"
"36","17/09/2019 00:00:00","0,883704","0,883704"
"36","18/09/2019 00:00:00","0,883548","0,884251"
"36","19/09/2019 00:00:00","0,883704","0,883236"
"36","20/09/2019 00:00:00","0,881756","0,882145"
"36","21/09/2019 00:00:00","0,877501","0,877424"
"36","22/09/2019 00:00:00","0,879894","0,880514"
"36","23/09/2019 00:00:00","0,891742","0,891266"
"36","24/09/2019 00:00:00","0,893575","0,894214"
"36","25/09/2019 00:00:00","0,894214","0,893495"
"36","26/09/2019 00:00:00","0,893495","0,893655"
"36","27/09/2019 00:00:00","0,897183","0,897183"
"36","28/09/2019 00:00:00","0,903016","0,903342"
"36","29/09/2019 00:00:00","0,912825","0,912575"
"36","30/09/2019 00:00:00","0,912492","0,912742"
"36","01/10/2019 00:00:00","0,917852","0,917347"
"36","02/10/2019 00:00:00","0,916170","0,916422"
"36","03/10/2019 00:00:00","0,916170","0,915751"
"36","04/10/2019 00:00:00","0,913826","0,914160"
"36","05/10/2019 00:00:00","0,916674","0,915835"
"36","06/10/2019 00:00:00","0,914578","0,914578"
"36","07/10/2019 00:00:00","0,914662","0,914160"
"36","08/10/2019 00:00:00","0,913159","0,913743"
"36","09/10/2019 00:00:00","0,913910","0,913743"
"36","10/10/2019 00:00:00","0,913910","0,914411"
"36","11/10/2019 00:00:00","0,911577","0,911245"
"36","12/10/2019 00:00:00","0,911245","0,911245"
"36","13/10/2019 00:00:00","0,909753","0,909753"
"36","14/10/2019 00:00:00","0,916422","0,917011"
"36","15/10/2019 00:00:00","0,911162","0,910913"
"36","16/10/2019 00:00:00","0,912326","0,912825"
"36","17/10/2019 00:00:00","0,910415","0,910001"
"36","18/10/2019 00:00:00","0,907688","0,908348"
"36","19/10/2019 00:00:00","0,888415","0,888178"
"36","20/10/2019 00:00:00","0,885740","0,886289"
"36","21/10/2019 00:00:00","0,895576","0,895335"
"36","22/10/2019 00:00:00","0,907441","0,907853"
"36","23/10/2019 00:00:00","0,907441","0,907112"
"36","24/10/2019 00:00:00","0,906372","0,906865"
"36","25/10/2019 00:00:00","0,898957","0,898473"
"36","26/10/2019 00:00:00","0,914578","0,914662"
"36","27/10/2019 00:00:00","0,906454","0,905879"
"36","28/10/2019 00:00:00","0,910498","0,911079"
"36","29/10/2019 00:00:00","0,910498","0,910332"
"36","30/10/2019 00:00:00","0,910498","0,910581"
"36","31/10/2019 00:00:00","0,910498","0,910498"
"36","01/11/2019 00:00:00","0,924813","0,924984"
"36","02/11/2019 00:00:00","0,927386","0,927214"
"36","03/11/2019 00:00:00","0,927472","0,927558"
"36","04/11/2019 00:00:00","0,927214","0,926698"
"36","05/11/2019 00:00:00","0,913325","0,913659"
"36","06/11/2019 00:00:00","0,913409","0,913159"
"36","07/11/2019 00:00:00","0,913409","0,913993"
"36","08/11/2019 00:00:00","0,915751","0,915164"
"36","09/11/2019 00:00:00","0,922679","0,923361"
"36","10/11/2019 00:00:00","0,923532","0,923276"
"36","11/11/2019 00:00:00","0,917431","0,917768"
"36","12/11/2019 00:00:00","0,909670","0,908926"
"36","13/11/2019 00:00:00","0,909670","0,909753"
"36","14/11/2019 00:00:00","0,909670","0,909091"
"36","15/11/2019 00:00:00","0,916674","0,916842"
"36","16/11/2019 00:00:00","0,918949","0,918864"
"36","17/11/2019 00:00:00","0,913826","0,914578"
"36","18/11/2019 00:00:00","0,917179","0,916674"
"36","19/11/2019 00:00:00","0,918358","0,918442"
"36","20/11/2019 00:00:00","0,917011","0,916926"
"36","21/11/2019 00:00:00","0,918358","0,918864"
"36","22/11/2019 00:00:00","0,919879","0,919033"
"36","23/11/2019 00:00:00","0,913659","0,914495"
"36","24/11/2019 00:00:00","0,910581","0,909918"
"36","25/11/2019 00:00:00","0,902446","0,902609"
"36","26/11/2019 00:00:00","0,909753","0,909174"
"36","27/11/2019 00:00:00","0,909587","0,909753"
"36","28/11/2019 00:00:00","0,910664","0,910581"
"36","29/11/2019 00:00:00","0,908265","0,908926"
"36","30/11/2019 00:00:00","0,908430","0,908183"
"36","01/12/2019 00:00:00","0,903424","0,904241"
"36","02/12/2019 00:00:00","0,904486","0,903996"
"36","03/12/2019 00:00:00","0,898230","0,898473"
"36","04/12/2019 00:00:00","0,898473","0,898230"
"36","05/12/2019 00:00:00","0,898957","0,899281"
"36","06/12/2019 00:00:00","0,891663","0,891424"
"36","07/12/2019 00:00:00","0,890789","0,891266"
"36","08/12/2019 00:00:00","0,893256","0,893017"
"36","09/12/2019 00:00:00","0,893017","0,893655"
"36","10/12/2019 00:00:00","0,892061","0,891902"
"36","11/12/2019 00:00:00","0,893096","0,893336"
"36","12/12/2019 00:00:00","0,892299","0,891742"
"36","13/12/2019 00:00:00","0,904404","0,904977"
"36","14/12/2019 00:00:00","0,904568","0,903914"
"36","15/12/2019 00:00:00","0,899847","0,900009"
"36","16/12/2019 00:00:00","0,902446","0,901957"
"36","17/12/2019 00:00:00","0,903016","0,903424"
"36","18/12/2019 00:00:00","0,902364","0,902364"
"36","19/12/2019 00:00:00","0,902527","0,903098"
"36","20/12/2019 00:00:00","0,897827","0,897505"
"36","21/12/2019 00:00:00","0,895095","0,895496"
"36","22/12/2019 00:00:00","0,897424","0,897102"
"36","23/12/2019 00:00:00","0,892777","0,892777"
"36","24/12/2019 00:00:00","0,894694","0,894294"
"36","25/12/2019 00:00:00","0,893975","0,894055"
"36","26/12/2019 00:00:00","0,894374","0,894294"
"36","27/12/2019 00:00:00","0,894294","0,894454"
"36","28/12/2019 00:00:00","0,880359","0,880127"
"36","29/12/2019 00:00:00","0,882924","0,883704"
"36","30/12/2019 00:00:00","0,881990","0,881213"
"36","31/12/2019 00:00:00","0,884017","0,884643"
"36","01/01/2020 00:00:00","0,884173","0,883783"
"36","02/01/2020 00:00:00","0,884251","0,884877"
"36","03/01/2020 00:00:00","0,878117","0,877578"
"36","04/01/2020 00:00:00","0,882690","0,882768"
"36","05/01/2020 00:00:00","0,879198","0,879044"
"36","06/01/2020 00:00:00","0,877732","0,877963"
"36","07/01/2020 00:00:00","0,877886","0,877424"
"36","08/01/2020 00:00:00","0,877809","0,877886"
"36","09/01/2020 00:00:00","0,877809","0,877347"
"36","10/01/2020 00:00:00","0,879740","0,880437"
"36","11/01/2020 00:00:00","0,883314","0,882846"
"36","12/01/2020 00:00:00","0,888336","0,888494"
"36","13/01/2020 00:00:00","0,888021","0,887863"
"36","14/01/2020 00:00:00","0,895897","0,896298"
"36","15/01/2020 00:00:00","0,896379","0,896298"
"36","16/01/2020 00:00:00","0,895656","0,895817"
"36","17/01/2020 00:00:00","0,891663","0,890869"
"36","18/01/2020 00:00:00","0,889917","0,890234"
"36","19/01/2020 00:00:00","0,888573","0,888021"
"36","20/01/2020 00:00:00","0,894694","0,895335"
"36","21/01/2020 00:00:00","0,888968","0,888336"
"36","22/01/2020 00:00:00","0,890155","0,890234"
"36","23/01/2020 00:00:00","0,890789","0,890631"
"36","24/01/2020 00:00:00","0,890631","0,891504"
"36","25/01/2020 00:00:00","0,892299","0,892220"
"36","26/01/2020 00:00:00","0,897908","0,898069"
"36","27/01/2020 00:00:00","0,892698","0,892618"
"36","28/01/2020 00:00:00","0,903996","0,904077"
"36","29/01/2020 00:00:00","0,902853","0,902364"
"36","30/01/2020 00:00:00","0,902853","0,903179"
"36","31/01/2020 00:00:00","0,902120","0,901713"
"36","01/02/2020 00:00:00","0,902283","0,902364"
"36","02/02/2020 00:00:00","0,900495","0,900333"
"36","03/02/2020 00:00:00","0,900333","0,901144"
"36","04/02/2020 00:00:00","0,887626","0,886997"
"36","05/02/2020 00:00:00","0,886603","0,886761"
"36","06/02/2020 00:00:00","0,887233","0,887233"
"36","07/02/2020 00:00:00","0,877886","0,878194"
"36","08/02/2020 00:00:00","0,879044","0,878966"
"36","09/02/2020 00:00:00","0,879275","0,879740"
"36","10/02/2020 00:00:00","0,882768","0,882145"
"36","11/02/2020 00:00:00","0,885818","0,885818"
"36","12/02/2020 00:00:00","0,885818","0,885661"
"36","13/02/2020 00:00:00","0,885818","0,886054"
"36","14/02/2020 00:00:00","0,891504","0,891107"
"36","15/02/2020 00:00:00","0,889126","0,889205"
"36","16/02/2020 00:00:00","0,903261","0,903261"
"36","17/02/2020 00:00:00","0,899361","0,899847"
"36","18/02/2020 00:00:00","0,894614","0,893895"
"36","19/02/2020 00:00:00","0,894775","0,894855"
"36","20/02/2020 00:00:00","0,895897","0,895415"
"36","21/02/2020 00:00:00","0,893336","0,893495"
"36","22/02/2020 00:00:00","0,892857","0,892140"
"36","23/02/2020 00:00:00","0,891266","0,891424"
"36","24/02/2020 00:00:00","0,890948","0,890313"
"36","25/02/2020 00:00:00","0,892061","0,892140"
"36","26/02/2020 00:00:00","0,891902","0,891107"
"36","27/02/2020 00:00:00","0,893096","0,893176"
"36","28/02/2020 00:00:00","0,894134","0,893895"
"36","01/03/2020 00:00:00","0,883002","0,883704"
"36","02/03/2020 00:00:00","0,883236","0,882846"
"36","03/03/2020 00:00:00","0,880747","0,880980"
"36","04/03/2020 00:00:00","0,883783","0,883236"
"36","05/03/2020 00:00:00","0,884095","0,884251"
"36","06/03/2020 00:00:00","0,883939","0,883548"
"36","07/03/2020 00:00:00","0,883314","0,884095"
"36","08/03/2020 00:00:00","0,886211","0,885740"
"36","09/03/2020 00:00:00","0,877886","0,878426"
"36","10/03/2020 00:00:00","0,877193","0,876808"
"36","11/03/2020 00:00:00","0,865801","0,866476"
"36","12/03/2020 00:00:00","0,863334","0,862664"
"36","13/03/2020 00:00:00","0,864977","0,865501"
"36","14/03/2020 00:00:00","0,862515","0,862143"
"36","15/03/2020 00:00:00","0,864827","0,865351"
"36","16/03/2020 00:00:00","0,861178","0,860956"
"36","17/03/2020 00:00:00","0,858001","0,858443"
"36","18/03/2020 00:00:00","0,861475","0,861252"
"36","19/03/2020 00:00:00","0,861698","0,862441"
"36","20/03/2020 00:00:00","0,860807","0,860141"
"36","21/03/2020 00:00:00","0,870701","0,871308"
"36","22/03/2020 00:00:00","0,867528","0,867077"
"36","23/03/2020 00:00:00","0,867453","0,868131"
"36","24/03/2020 00:00:00","0,871232","0,870549"
"36","25/03/2020 00:00:00","0,872676","0,873057"
"36","26/03/2020 00:00:00","0,872676","0,872600"
"36","27/03/2020 00:00:00","0,872600","0,873210"
"36","28/03/2020 00:00:00","0,875657","0,875427"
"36","29/03/2020 00:00:00","0,876194","0,876271"
"36","30/03/2020 00:00:00","0,871080","0,870777"
"36","31/03/2020 00:00:00","0,873897","0,874202"
